"id";"funcloc";"material_number";"equipment_description";"status";"sort_field";"unique_id";"qr_code_link";"created_at";"updated_at"
"EMO001041";"FP-01-PM3-CAS-COM4";;"MOTOR AC;75KW;139A;4P;380V;B";"Installed";"UTY.COM.MK.34/M";"1972";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1972";"2023-10-21 12:19:21";NULL
"EMO001042";"FP-01-PM3-CAS-COM5";;"MOTOR AC;75KW;139A;4P;380V;B";"Installed";"UTY.COM.MK.35/M";"1971";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1971";"2023-10-21 12:19:21";NULL
"EMO001043";"FP-01-PM3-CAS-COM6";;"MOTOR AC;55KW;104A;4P;380V;B";"Installed";"UTY.COM.MK.13/M";"1970";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1970";"2023-10-21 12:19:21";NULL
"EMO001044";"FP-01-PM3-CAS-COM7";;"AC MOTOR;380V,50Hz,55kW,4P,250M,B3";"Installed";"UTY.COM.MK.14/M";"1969";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1969";"2023-10-21 12:19:21";NULL
"EMO001047";"FP-01-CH3-WRS-T085-P078";;"MOTOR";"Installed";"CH3.3CPHW01/M";"1995";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1995";"2023-10-21 12:19:21";NULL
"EMO001048";"FP-01-CH3-WRS-T085-P079";;"MOTOR";"Installed";"CH3.3CPHW02/M";"1994";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1994";"2023-10-21 12:19:21";NULL
"EMO001049";"FP-01-CH3-WRS-T085-P080";;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";"Installed";"CH3.3CPHW03/M";"1993";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1993";"2023-10-21 12:19:21";NULL
"EMO001052";"FP-01-CH3-STA-T087-P082";;"AC MOTOR;380V,50Hz,7.5kW,4P,132M,B5";"Installed";"CH3.C.27/M";"2002";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2002";"2023-10-21 12:19:21";NULL
"EMO001053";"FP-01-CH3-ALM-T088-P083";;"AC MOTOR;380V,50Hz,11kW,2P,160M,B3";"Installed";"CH3.C03/M";"2053";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2053";"2023-10-21 12:19:21";NULL
"EMO001055";"FP-01-CH3-ALM-T089-A027";;"MOTOR;3.7kw;8.1A";"Installed";"CH3.MC01/M";"2009";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2009";"2023-10-21 12:19:21";NULL
"EMO001056";"FP-01-CH3-ALM-T089-P085";;"AC MOTOR;380V,50Hz,3kW,4P,100L,B3";"Installed";"CH3.C06/M";"2008";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2008";"2023-10-21 12:19:21";NULL
"EMO001057";"FP-01-CH3-ALM-T089-P086";;"AC MOTOR;380V,50Hz,3kW,4P,100L,B5";"Installed";"CH3.C06A/M";"2007";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2007";"2023-10-21 12:19:21";NULL
"EMO001058";"FP-01-CH3-STA-T090-A028";;"MOTOR";"Installed";"CH3.3C.DF01/M";"2001";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2001";"2023-10-21 12:19:21";NULL
"EMO001059";"FP-01-CH3-STA-T087-A026";;"AC MOTOR;380V,50Hz,7.5kW,4P,160M,V1";"Installed";"CH3.MC.16/M";"2004";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2004";"2023-10-21 12:19:21";NULL
"EMO001060";"FP-01-SP1-CPO-T014-P023";;"AC MOTOR;380V,50HZ,11KW,4P,B";"Installed";"SP1.CP.C12/P1/M";"44";"https://www.safesave.info/MIC.php?id=Fajar-MotorList44";"2023-10-26 14:45:21";NULL
"EMO001061";"FP-01-SP1-MXW-T362-P386";;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";"Installed";"SP1.MW.T35B/P/M";"174";"https://www.safesave.info/MIC.php?id=Fajar-MotorList174";"2023-10-26 14:45:21";NULL
"EMO001062";"FP-01-CH3-STA-T091-P087";"10010899";"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";"Installed";"CH3.C25/M";"1999";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1999";"2023-10-21 12:19:21";NULL
"EMO001063";"FP-01-SP3-OCC-PU01-P002";"10010870";"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";"Installed";"SP3.PUL1.P2/M";"1883";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1883";"2023-10-21 12:19:21";NULL
"EMO001110";"FP-01-PM1-STA-T238-A090";;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";"Installed";"CH1.STA.T7/AGT/M";"328";"https://www.safesave.info/MIC.php?id=Fajar-MotorList328";"2023-10-26 14:45:21";NULL
"EMO001275";"FP-01-PM3-VAS-T060-P068";"10022186";"AC MOTOR;380V,50Hz,4KW,4P,112M,B3";"Installed";"PM3-VS5/P69/M";"1936";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1936";"2023-10-21 12:19:21";NULL
"EMO001288";"FP-01-PM8-CAL-MD26";"10010630";"MOTOR,AC,IDF-CHK11 575A,355KW,4P,420V";"Installed";"PM8/CAL-BTM-MD26";"3570";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3570";"2023-10-21 12:19:21";NULL
"EMO001357";"FP-01-FN1-CUT-WRP1";;"AC MOTOR;380V,50Hz,0.55kW,4P,B5";"Installed";"WRAPPING 1/CON3/GM/M";"777";"https://www.safesave.info/MIC.php?id=Fajar-MotorList777";"2023-10-26 14:45:21";NULL
"EMO001368";"FP-01-SP1-MXW-PU05-P294";;"AC MOTOR;380V,50HZ,15kW,4P";"Installed";"SP1.PUL5/HYP/P1/M";"808";"https://www.safesave.info/MIC.php?id=Fajar-MotorList808";"2023-10-26 14:45:21";NULL
"EMO001381";"FP-01-SP1-UKP-T067-P089";;"AC MOTORABB;380V,50Hz,30kW,4P,200M,B";"Installed";"SP1.UK.T1/P1/M";"237";"https://www.safesave.info/MIC.php?id=Fajar-MotorList237";"2023-10-26 14:45:21";NULL
"EMO001408";"FP-01-PM3-WET-PRS2-PSRB";;"AC MOTOR;380V,50Hz,530kW,4P,5012Z,B3";"Installed";"PM3.P2.PSR(BT)/GB/M";"2108";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2108";"2023-10-21 12:19:21";NULL
"EMO001425";"FP-01-SP1-ONP-T031-P044";;"MOTOR,37KW,69.9A,4P,380V,HUADA";"Installed";"SP1.ON.C3/P2/M";"207";"https://www.safesave.info/MIC.php?id=Fajar-MotorList207";"2023-10-26 14:45:21";NULL
"EMO001567";"FP-01-SP3-APS-T022-P036";;"AC MOTOR;380V,50Hz,30kW,4P,200L,B3";"Installed";"SP3.C23/P28/M";"1902";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1902";"2023-10-21 12:19:21";NULL
"EMO001576";"FP-01-SP8-OCC-PP14";;"MARATHON,HJN1,250M-4,55KW,103A,4P,380V";"Installed";"SP8.OCC/P-4(M)";"3842";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3842";"2023-10-21 12:19:21";NULL
"EMO001583";"FP-01-SP3-APS-T020-P034";;"AC MOTOR;380V,50Hz,30kW,6P,225M,V5";"Available";"SP3.C21/P25/M";"1906";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1906";"2023-10-21 12:19:21";NULL
"EMO001586";"FP-01-SP1-MXW-T050-P065";;"AC MOTOR;ABB 380V,50Hz,200kW,4P,315M,B";"Installed";"SP1.MW.C4/P3/M";"175";"https://www.safesave.info/MIC.php?id=Fajar-MotorList175";"2023-10-26 14:45:21";NULL
"EMO001602";"FP-01-SP8-OCC-RF10";"10010520";"AC MOTOR;3000V,50Hz,1000kW,12P,560X,B3";"Installed";"SP8.OCC.RF10/M";"4001";"https://www.safesave.info/MIC.php?id=Fajar-MotorList4001";"2023-10-21 12:19:21";NULL
"EMO001616";"FP-01-SP1-CLD-T072-P094";;"AC MOTOR;ABB380V,50Hz,30kW,4P,200L,B3";"Installed";"SP1.CL.C1/P1/M";"128";"https://www.safesave.info/MIC.php?id=Fajar-MotorList128";"2023-10-26 14:45:21";NULL
"EMO001629";"FP-01-SP3-OCC-T001-P005";"10010653";"AC MOTOR;380V,50Hz,110kW,4P,280M,B3";"Available";"SP3.C1/P7/M";"1862";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1862";"2023-10-21 12:19:21";NULL
"EMO001637";"FP-01-PM3-VAS-VP06";"10010656";"AC MOTOR;380V,50Hz,132kW,6P,315M,B3";"Installed";"PM3.VP06/M";"1924";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1924";"2023-10-21 12:19:21";NULL
"EMO001639";"FP-01-PM1-AP4-SR31";;"AC MOTOR;380V,50Hz,55kW,4P,250S,B3";"Installed";"PM1.APP4.PS1/M";"257";"https://www.safesave.info/MIC.php?id=Fajar-MotorList257";"2023-10-26 14:45:21";NULL
"EMO001641";"FP-01-SP3-OCC-T032-P051";;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";"Installed";"SP3-RJ05-C/M";"1828";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1828";"2023-10-21 12:19:21";NULL
"EMO001654";"FP-01-SP1-WRS-T100-P135";;"AC MOTOR;380V,50Hz,30kW,4P,B3";"Installed";"SP1.WF.C3/P3/M";"253";"https://www.safesave.info/MIC.php?id=Fajar-MotorList253";"2023-10-26 14:45:21";NULL
"EMO001666";"FP-01-SP1-CLD-T082-P110";;"AC MOTOR;TECO380V,50Hz,22kW,4P,180L,B3";"Installed";"SP1.CL.C12/P1/M";"135";"https://www.safesave.info/MIC.php?id=Fajar-MotorList135";"2023-10-26 14:45:21";NULL
"EMO001676";"FP-01-SP1-CLD-TH21";;"MOTOR,STROMBERG,7.5KW,12A,4P";"Installed";"SP1.CL.THK4/GB/M";"126";"https://www.safesave.info/MIC.php?id=Fajar-MotorList126";"2023-10-26 14:45:21";NULL
"EMO001680";"FP-01-PM3-WRS-T102-P110";"10010683";"AC MOTOR;380V,50HZ,55kW,4P,250S,B3";"Installed";"PM3.P-72/M";"1908";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1908";"2023-10-21 12:19:21";NULL
"EMO001683";"FP-01-PM1-AP2-T154-P172";;"AC MOTOR TECO:380V,50HZ,37KW,4P,225SC";"Installed";"PM1.APP2.C(BL)/P1/M";"274";"https://www.safesave.info/MIC.php?id=Fajar-MotorList274";"2023-10-26 14:45:21";NULL
"EMO001684";"FP-01-SP1-CLD-T085-P116";;"AC MOTOR ABB;380V,50Hz,45kW,4P,250M,B3";"Installed";"SP1.CL.C14/P1/M";"117";"https://www.safesave.info/MIC.php?id=Fajar-MotorList117";"2023-10-26 14:45:21";NULL
"EMO001688";"FP-01-PM8-STC-VP01";"10010745";"AC MOTOR;380V,50Hz,11kW,4P,180L,B3";"Installed";"PM8.STC/S-SV-10/M";"3744";"https://www.safesave.info/MIC.php?id=Fajar-MotorList3744";"2023-10-21 12:19:21";NULL
"EMO001703";"FP-01-PM3-PMA-CRN3-XTR2";"10010933";"MOTOR,MF09LB104-132030066TK,KONE,1,3/0,3";"Installed";"PM3.PMA.CRN3-XTR2/M";"2134";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2134";"2023-10-21 12:19:21";NULL
"EMO001721";"FP-01-PM1-STA-T250-P260";;"AC MOTOR;380V,50Hz,7.5kW,4P";"Installed";"PM1.STA.T17/P1/M";"343";"https://www.safesave.info/MIC.php?id=Fajar-MotorList343";"2023-10-26 14:45:21";NULL
"EMO001722";"FP-01-PM1-STC-T254-P267";;"MOTOR AC;7,5KW;16,2A;4P;380V;B";"Installed";"PM1.STC.T(FL)1/P1/M";"353";"https://www.safesave.info/MIC.php?id=Fajar-MotorList353";"2023-10-26 14:45:21";NULL
"EMO001739";"FP-01-SP1-UKP-T069-A023";;"MOTORTECO,AEEBAC,TECO,22KW ,45,9A,6P";"Installed";"SP1.UK.C4/AGT/M";"240";"https://www.safesave.info/MIC.php?id=Fajar-MotorList240";"2023-10-26 14:45:21";NULL
"EMO001762";"FP-01-PM1-AP3-T163-P180";;"MOTOR AC ABB;18,5KW;38A;4P;380V;B";"Installed";"PM1.APP3.T2/P1/M";"282";"https://www.safesave.info/MIC.php?id=Fajar-MotorList282";"2023-10-26 14:45:21";NULL
"EMO001776";"FP-01-PM1-COT-IRD1-BL21";;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";"Installed";"PM1.IRD1.FDF1/M";"373";"https://www.safesave.info/MIC.php?id=Fajar-MotorList373";"2023-10-26 14:45:21";NULL
"EMO001814";"FP-01-SP1-CLD-T073-A025";;"AC MOTOR,TECO380V,50HZ,3.7KW,8P";"Installed";"SP1.CL.C2/AGT/M";"136";"https://www.safesave.info/MIC.php?id=Fajar-MotorList136";"2023-10-26 14:45:21";NULL
"EMO001855";"FP-01-PM3-HOO-BL05";"10010665";"AC MOTOR;380V,50Hz,55kW,4P,250S,B3";"Installed";"PM3.H-05";"1962";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1962";"2023-10-21 12:19:21";NULL
"EMO001881";"FP-01-PM3-VAS-VP09";;"AC MOTOR;380V,50Hz,15kW,6P,180L,B3";"Installed";"PM3.VP09/M";"1921";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1921";"2023-10-21 12:19:21";NULL
"EMO001933";"FP-01-PM1-STA-T237-A089";;"MOTOR,AC,AEEB160L,TECO,11KW,23.7A,6P380V";"Installed";"CH1.STA.T6/AGT/M";"327";"https://www.safesave.info/MIC.php?id=Fajar-MotorList327";"2023-10-26 14:45:21";NULL
"EMO001939";"FP-01-SP3-BRS-T027-P041";"10010563";"MOTOR,225M/4,ASGEN,45KW,83A,4P";"Installed";"SP3.C28/P36/M";"1895";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1895";"2023-10-21 12:19:21";NULL
"EMO001941";"FP-01-SP3-OCC-T002-P006";"10010653";"AC MOTOR;380V,50Hz,110kW,4P,280M,B3";"Installed";"SP3.C2/P8/M";"1860";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1860";"2023-10-21 12:19:21";NULL
"EMO001944";"FP-01-PM3-HOO-BL08";"10010662";"MOTOR,AEEB,TECO,110kw,50HZ,4P,380V";"Installed";"PM3.H-08";"1959";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1959";"2023-10-21 12:19:21";NULL
"EMO001945";"FP-01-PM1-HOO-ECO2-BL15";;"AC MOTOR;380V,50HZ,55KW,4P";"Installed";"PM1.HOO.ECO2/IDF/M";"445";"https://www.safesave.info/MIC.php?id=Fajar-MotorList445";"2023-10-26 14:45:21";NULL
"EMO001954";"FP-01-CH3-CAT-T103-P112";;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";"Installed";"CH3.CATIONIC PUMP/M";"2006";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2006";"2023-10-21 12:19:21";NULL
"EMO001959";"FP-01-PM1-STA-T239-P243";;"MOTOR,AEEBAC,TECO,3.7KW,8.41A,4P";"Installed";"CH1.STA.T8.P1/M";"335";"https://www.safesave.info/MIC.php?id=Fajar-MotorList335";"2023-10-26 14:45:21";NULL
"EMO002001";"FP-01-PM3-APS-T031-P047";"10010678";"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";"Installed";"SP3.C32/P30/M";"1988";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1988";"2023-10-21 12:19:21";NULL
"EMO002007";"FP-01-SP3-OCC-T009-P017";"10020901";"AC MOTOR;380V,50hZ,45kW,4P,B";"Installed";"SP3.C9/P19/M";"1843";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1843";"2023-10-21 12:19:21";NULL
"EMO002045";"FP-01-SP3-OCC-PU02-P004";"10010890";"AC MOTOR;380V,50Hz,5.5kW,4P,132S,B3";"Installed";"SP3.PUL2.P4/M";"2044";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2044";"2023-10-21 12:19:21";NULL
"EMO002052";"FP-01-PM1-LUB-T266-P277";;"AC MOTOR,380V,50Hz,1.5kW,4P,90L,B3";"Installed";"PM1.LUB.T1/P1/M";"823";"https://www.safesave.info/MIC.php?id=Fajar-MotorList823";"2023-10-26 14:45:21";NULL
"EMO002068";"FP-01-SP1-ONP-T039-P055";;"AC MOTOR;380V,50Hz,37kW,4P,225S,B3";"Installed";"SP1.ON.C5/P1/M";"209";"https://www.safesave.info/MIC.php?id=Fajar-MotorList209";"2023-10-26 14:45:21";NULL
"EMO002070";"FP-01-CH3-STA-T091-A029";"10011044";"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";"Installed";"CH3.MC13/M";"2000";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2000";"2023-10-21 12:19:21";NULL
"EMO002081";"FP-01-SP1-MXW-VP04";;"MOTOR AC;55KW;112A;4P;380V;B";"Installed";"SP1.MW.THK/VP2/M";"182";"https://www.safesave.info/MIC.php?id=Fajar-MotorList182";"2023-10-26 14:45:21";NULL
"EMO002088";"FP-01-SP3-OCC-T011-A011";"10020927";"AC MOTOR;380V,50Hz,22kW,6P,200L,B3";"Installed";"SP3.C11/AGT11/M";"2043";"https://www.safesave.info/MIC.php?id=Fajar-MotorList2043";"2023-10-21 12:19:21";NULL
"EMO002090";"FP-01-SP1-MXW-T051-P068";;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";"Installed";"SP1.MW.T3P1/M";"186";"https://www.safesave.info/MIC.php?id=Fajar-MotorList186";"2023-10-26 14:45:21";NULL
"EMO002099";"FP-01-PM1-AP3-T159-P176";;"MOTOR AC ABB ;45KW;88A;4P;380V;B";"Installed";"PM1.APP3.C(BL)/P1/M";"278";"https://www.safesave.info/MIC.php?id=Fajar-MotorList278";"2023-10-26 14:45:21";NULL
"EMO002103";"FP-01-SP1-CPO-T012-P021";;"MOTOR AC;75KW;145A;4P;380V;B";"Installed";"SP1.CP.C10/P1/M";"42";"https://www.safesave.info/MIC.php?id=Fajar-MotorList42";"2023-10-26 14:45:21";NULL
"EMO002104";"FP-01-SP1-MXW-T046-P059";;"AC MOTOR;380V,50Hz,22kW,4P,180L,B3";"Installed";"SP1.MW.C2/P1/M";"176";"https://www.safesave.info/MIC.php?id=Fajar-MotorList176";"2023-10-26 14:45:21";NULL
"EMO002105";"FP-01-PM1-VAS-T279-P297";;"AC MOTOR;380V,50HZ,7.5KW,4P,B";"Installed";"PM1.VAC.T(DLG)4A/P1/M";"312";"https://www.safesave.info/MIC.php?id=Fajar-MotorList312";"2023-10-26 14:45:21";NULL
"EMO002106";"FP-01-PM1-AP1-T150-A038";;"MOTOR AC TECO AEEB ;22KW;45,9A;6P;380V;200L,B3";"Installed";"PM1.APP1.C(MC)/AGT/M";"260";"https://www.safesave.info/MIC.php?id=Fajar-MotorList260";"2023-10-26 14:45:21";NULL
"EMO002108";"FP-01-SP1-OCC-T103-P080";;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";"Installed";"SP1.MW.C5A/P2/M";"190";"https://www.safesave.info/MIC.php?id=Fajar-MotorList190";"2023-10-26 14:45:21";NULL
"EMO002109";"FP-01-SP1-UKP-PU07-P084";;"AC MOTOR;ABB380V,50Hz,37kW,4P,225S,B3";"Installed";"SP1.PUL7/P1/M";"228";"https://www.safesave.info/MIC.php?id=Fajar-MotorList228";"2023-10-26 14:45:21";NULL
"EMO002118";"FP-01-PM1-MCS-BL07";;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";"Installed";"PM1.MCS.BLW1/M";"448";"https://www.safesave.info/MIC.php?id=Fajar-MotorList448";"2023-10-26 14:45:21";NULL
"EMO002119";"FP-01-SP1-CLD-T072-A024";;"AC MOTOR;TECO380V,50Hz,22kW,6P,200L,B";"Installed";"SP1.CL.C1/AGT/M";"142";"https://www.safesave.info/MIC.php?id=Fajar-MotorList142";"2023-10-26 14:45:21";NULL
"EMO002120";"FP-01-SP1-OCC-T117-P356";;"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";"Installed";"SP1.MW.T8/P3/M";"561";"https://www.safesave.info/MIC.php?id=Fajar-MotorList561";"2023-10-26 14:45:21";NULL
"EMO002130";"FP-01-SP1-CLD-TH20";;"AC MOTOR;380V,50HZ,7.5KW,4P,12A";"Installed";"SP1.CL.THK3/GB/M";"124";"https://www.safesave.info/MIC.php?id=Fajar-MotorList124";"2023-10-26 14:45:21";NULL
"EMO002140";"FP-01-SP1-CLD-BL01";;"AC MOTORTECO;380V,50Hz,55kW,4P,250S,B3";"Installed";"SP1.CL.VS1/BLW/M";"130";"https://www.safesave.info/MIC.php?id=Fajar-MotorList130";"2023-10-26 14:45:21";NULL
"EMO002151";"FP-01-SP1-CPO-T015-P025";;"AC MOTOR;380V,50Hz,75kW,4P,280S,B3";"Installed";"SP1.CP.C13/P1/M";"75";"https://www.safesave.info/MIC.php?id=Fajar-MotorList75";"2023-10-26 14:45:21";NULL
"EMO002164";"FP-01-SP1-EFF-P347";"10010602";"MOTOR;AC;15KW;30A;4P;50HZ;380V;B";"Installed";"SP1.EFF.T347.P347/M";"588";"https://www.safesave.info/MIC.php?id=Fajar-MotorList588";"2023-10-26 14:45:21";NULL
"EMO002166";"FP-01-SP1-WRS-T099-P131";"10020888";"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";"Installed";"SP1.WF.C2/P1/M";"549";"https://www.safesave.info/MIC.php?id=Fajar-MotorList549";"2023-10-26 14:45:21";NULL
"EMO002167";"FP-01-PM3-VAS-T072-P072";"10010922";"AC MOTOR;380V,50Hz,45kW,4P,225M,B3";"Installed";"PM3-SEAL PIT3/P79/M";"1932";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1932";"2023-10-21 12:19:21";NULL
"EMO002169";"FP-01-SP1-CLD-T077-A030";;"AC MOTORTECO;380V,50Hz,15kW,6P,180L,B3";"Installed";"SP1.CL.C6/AGT/M";"137";"https://www.safesave.info/MIC.php?id=Fajar-MotorList137";"2023-10-26 14:45:21";NULL
"EMO002176";"FP-01-SP1-OCC-PU06-P073";;"MOTOR AC;45KW;84A;4P;380V;B";"Installed";"SP1.PUL6/P1/M";"252";"https://www.safesave.info/MIC.php?id=Fajar-MotorList252";"2023-10-26 14:45:21";NULL
"EMO002450";"FP-01-SP1-CPO-T242-P204";;"MOTOR ACABB;75KW;145A;4P;380V;B";"Installed";"SP1.CP.C9/P1/M";"76";"https://www.safesave.info/MIC.php?id=Fajar-MotorList76";"2023-10-26 14:45:21";NULL
"EMO002477";"FP-01-CH1-WGS-T300-P324";"10010745";"AC MOTOR;380V,50Hz,11kW,4P,160M,B3";"Installed";"CH1.WG.T1&2/P1/M";"557";"https://www.safesave.info/MIC.php?id=Fajar-MotorList557";"2023-10-26 14:45:21";NULL
"EMO002486";"FP-01-SP1-ONP-T034-P050";;"AC MOTOR;380V,50HZ,11KW,4P,B";"Installed";"SP1.ON.T6/P1/M";"200";"https://www.safesave.info/MIC.php?id=Fajar-MotorList200";"2023-10-26 14:45:21";NULL
"EMO002487";"FP-01-FN1-CUT-WRP2";;"MOTOR;2,2KW;6,35A;4P;380V;V";"Installed";"WRAPPING 2/HP4-17/M";"491";"https://www.safesave.info/MIC.php?id=Fajar-MotorList491";"2023-10-26 14:45:21";NULL
"EMO002488";"FP-01-FN1-CUT-WRP2";;"MOTOR;2,2KW;6,35A;4P;380V;V";"Installed";"WRAPPING 2/HP4-18/M";"492";"https://www.safesave.info/MIC.php?id=Fajar-MotorList492";"2023-10-26 14:45:21";NULL
"EMO002491";"FP-01-PM1-WET-PRS1-PSRT";;"MOTOR;DC,51KW,129A,1500RPM,440V";"Installed";"PM1.P1.SR(TP)/GB/M";"687";"https://www.safesave.info/MIC.php?id=Fajar-MotorList687";"2023-10-26 14:45:21";NULL
"EMO002503";"FP-01-FN1-CUT-WRP1";;"MOTOR2,2KW;6,35A;4P;380V;V";"Installed";"WRAPPING 1/HP4-13/M";"493";"https://www.safesave.info/MIC.php?id=Fajar-MotorList493";"2023-10-26 14:45:21";NULL
"EMO002504";"FP-01-FN1-CUT-WRP1";;"MOTOR;2,2KW;6,35A";"Installed";"WRAPPING 1/HP4-14/M";"494";"https://www.safesave.info/MIC.php?id=Fajar-MotorList494";"2023-10-26 14:45:21";NULL
"EMO002506";"FP-01-FN1-CUT-WRP1";;"MOTOR";"Installed";"WRAPPING 1/HP4-11/M";"775";"https://www.safesave.info/MIC.php?id=Fajar-MotorList775";"2023-10-26 14:45:21";NULL
"EMO002507";"FP-01-FN1-CUT-WRP1";;"MOTOR1,1KW;2,55A";"Installed";"WRAPPING 1/HP4-12/M";"776";"https://www.safesave.info/MIC.php?id=Fajar-MotorList776";"2023-10-26 14:45:21";NULL
"EMO002512";"FP-01-FN1-HYD-T351-P373";;"MOTOR;11KW;25A";"Installed";"FN1.HYD.CUT.SC03/UN.W/HP4-02/M";"495";"https://www.safesave.info/MIC.php?id=Fajar-MotorList495";"2023-10-26 14:45:21";NULL
"EMO002513";"FP-01-FN1-CUT-SC04";;"MOTOR";"Installed";"DUPLEX 3,6/HP4-03/M";"496";"https://www.safesave.info/MIC.php?id=Fajar-MotorList496";"2023-10-26 14:45:21";NULL
"EMO002518";"FP-01-PM3-APS-T031-P045";;"AC MOTOR;380V,50Hz,15kW,4P,160L,B3";"Installed";"SP3.C32/P6/M";"1990";"https://www.safesave.info/MIC.php?id=Fajar-MotorList1990";"2023-10-21 12:19:21";NULL
"EMO002526";"FP-01-FN1-CUT-RWD1";;"Vacuum Blower Motor";"Installed";"FIN1.YUELI.VACUUM.BLW/M";"774";"https://www.safesave.info/MIC.php?id=Fajar-MotorList774";"2023-10-26 14:45:21";NULL
"EMO002527";"FP-01-FN1-CUT-RWD1";;"Long Travel Crane DEMAG 8 T M1 Motor (Ut";"Installed";"FIN1.YUELI.CRANE DEMAG 8T/LT/M-Ut";"497";"https://www.safesave.info/MIC.php?id=Fajar-MotorList497";"2023-10-26 14:45:21";NULL
"EMO002529";"FP-01-FN1-CUT-RWD1";;"Long Travel Crane DEMAG 8 T M2 Motor (Se";"Installed";"FIN1.YUELI.CRANE DEMAG 8T/LT/M-Se";"498";"https://www.safesave.info/MIC.php?id=Fajar-MotorList498";"2023-10-26 14:45:21";NULL
"EMO002531";"FP-01-FN1-CUT-SC02";;"Main Motor Blower Motor;1,1KW;2,55A";"Installed";"SIMPLEX 2.6/MAIN M/BLW/M";"785";"https://www.safesave.info/MIC.php?id=Fajar-MotorList785";"2023-10-26 14:45:21";NULL
"EMO002532";"FP-01-FN1-HYD-T350-P372";;"PUMP Hydr Lby M1(Up);3,7KW8,1A;4P;380V;B";"Installed";"FN1.HYD.SC02/LIFT.TBLE/HP4-01B";"499";"https://www.safesave.info/MIC.php?id=Fajar-MotorList499";"2023-10-26 14:45:21";NULL
"EMO002535";"FP-01-FN1-HYD-T350-P371";;"Pump Hyd Lby M2(Down);3,7KW8,1A;4P;380VB";"Installed";"FN1.HYD.SC02/LIFT.TBLE/HP4-01A";"500";"https://www.safesave.info/MIC.php?id=Fajar-MotorList500";"2023-10-26 14:45:21";NULL
"EMO002538";"FP-01-FN1-CUT-SC02";;"Long Travel Crane DEMAG 4 T Motor";"Installed";"SIMPLEX 2.6/C.DEMAG 4T/LT/M";"501";"https://www.safesave.info/MIC.php?id=Fajar-MotorList501";"2023-10-26 14:45:21";NULL
"EMO002539";"FP-01-FN1-HYD-T352-P374";;"PUmp Hyd Lby M1(Up);3,7KW;8,1A;4P;380V/B";"Installed";"FN1.HYD.SC03/LIFT.TBLE/HP4-03A";"502";"https://www.safesave.info/MIC.php?id=Fajar-MotorList502";"2023-10-26 14:45:21";NULL
